tempo,axmpu,aympu,azmpu,gxmpu,gympu,gzmpu,mxmpu,mympu,mzmpu,axlsm,aylsm,azlsm,gxlsm,gylsm,gzlsm,mxlsm,mylsm,mzlsm,roll,pitch,yaw,temperatura_baro,pressao_baro,temperatura_pitot,pressao_pitot,RPI3 V,SERVO V,PWR V,PWR A,ADC2,ADC3,Longitude,Latitude,height_msl,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
15.607435,-0.18,0.10,9.96,0.04,0.01,0.01,40.21,9.88,-22.85,0.05,-0.01,9.76,-0.03,-0.10,0.00,25.93,-32.65,-11.83,-0.34,1.09,0.17,34.69,953.29,23.77,-5.05,5037.00,33.00,0.00,24.00,22.00,24.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
15.641262,-0.12,0.03,9.98,0.04,0.00,0.01,39.33,11.11,-22.68,-0.01,-0.03,9.68,-0.03,-0.11,0.01,26.51,-32.07,-11.54,-0.33,1.09,0.17,34.69,953.29,23.77,-5.05,5037.00,33.00,0.00,26.00,24.00,24.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
15.675209,-0.14,0.04,9.98,0.04,0.00,0.01,39.33,11.11,-22.68,0.07,0.01,9.76,-0.03,-0.11,0.01,25.87,-31.90,-11.31,-0.32,1.10,0.17,34.69,953.29,23.77,-5.05,5037.00,33.00,0.00,28.00,24.00,24.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
15.709482,-0.27,0.00,10.01,0.05,0.00,0.01,39.33,11.11,-22.68,-0.01,-0.01,9.66,-0.03,-0.11,0.01,26.16,-31.96,-12.06,-0.30,1.11,0.17,34.69,953.29,23.77,-5.05,5040.00,33.00,0.00,30.00,24.00,24.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
15.741114,-0.29,0.00,9.87,0.04,0.00,0.02,39.33,11.11,-22.68,-0.01,-0.00,9.70,-0.03,-0.11,0.01,26.39,-32.19,-11.37,-0.30,1.11,0.17,34.69,953.29,23.77,-5.05,5040.00,33.00,0.00,28.00,20.00,24.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
15.774820,-0.19,0.01,10.08,0.04,0.01,0.01,40.92,10.23,-22.17,0.05,-0.06,9.70,-0.03,-0.11,0.00,26.51,-31.67,-11.25,-0.30,1.11,0.17,34.69,953.29,23.77,0.00,5040.00,33.00,0.00,30.00,20.00,24.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
15.807623,-0.32,-0.01,9.98,0.04,-0.01,0.02,40.92,10.23,-22.17,0.02,-0.05,9.74,-0.03,-0.12,0.01,26.33,-31.49,-11.54,-0.30,1.11,0.18,34.69,953.29,23.77,-9.26,5037.00,33.00,0.00,30.00,20.00,24.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
15.841507,-0.21,-0.10,10.03,0.04,-0.00,0.01,40.92,10.23,-22.17,0.01,-0.04,9.70,-0.03,-0.10,0.01,25.93,-31.78,-11.60,-0.31,1.11,0.18,34.69,953.29,23.77,-9.26,5034.00,33.00,0.00,30.00,22.00,24.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
15.875251,-0.20,-0.12,9.99,0.04,0.00,0.01,40.92,10.23,-22.17,0.04,-0.07,9.73,-0.03,-0.11,0.00,25.98,-31.67,-11.72,-0.31,1.10,0.18,34.69,953.29,23.77,-5.05,5031.00,33.00,0.00,26.00,22.00,28.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
15.908949,-0.27,-0.11,10.08,0.04,0.01,0.01,40.56,10.93,-22.51,0.01,-0.06,9.72,-0.03,-0.11,0.01,25.52,-31.49,-11.60,-0.32,1.09,0.18,34.69,953.29,23.77,0.00,5037.00,33.00,0.00,24.00,22.00,24.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
15.942654,-0.23,-0.09,10.08,0.04,-0.00,0.01,40.56,10.93,-22.51,0.08,-0.11,9.76,-0.03,-0.12,-0.00,26.27,-31.84,-11.43,-0.34,1.09,0.17,34.69,953.29,23.77,-5.05,5037.00,33.00,0.00,24.00,22.00,24.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
15.976348,-0.16,-0.06,10.17,0.04,0.00,0.02,40.56,10.93,-22.51,0.04,-0.01,9.77,-0.03,-0.12,0.01,26.51,-31.96,-11.48,-0.34,1.08,0.17,34.69,953.29,23.77,0.00,5040.00,33.00,0.00,24.00,22.00,24.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
16.010073,-0.27,-0.11,10.01,0.04,-0.00,0.01,40.56,10.93,-22.51,-0.07,-0.05,9.73,-0.03,-0.10,0.01,25.46,-32.02,-11.66,-0.34,1.09,0.18,34.69,953.29,23.77,-5.05,5040.00,33.00,0.00,26.00,22.00,24.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
16.041815,-0.23,-0.03,9.97,0.04,0.00,0.01,40.39,10.76,-23.02,0.04,0.06,9.66,-0.03,-0.11,0.01,26.16,-31.44,-10.50,-0.33,1.10,0.18,34.69,953.29,23.77,-5.05,5043.00,33.00,0.00,28.00,20.00,24.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
16.075312,-0.26,-0.01,9.87,0.04,0.01,0.01,40.39,10.76,-23.02,0.04,0.04,9.68,-0.03,-0.11,0.01,25.93,-31.78,-10.96,-0.31,1.09,0.18,34.69,953.29,23.77,-5.05,5037.00,33.00,0.00,28.00,24.00,24.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
16.110188,-0.31,0.02,10.04,0.04,0.00,0.01,40.39,10.76,-23.02,-0.02,-0.01,9.78,-0.03,-0.11,0.01,26.27,-32.54,-10.61,-0.30,1.11,0.18,34.69,953.29,23.77,-9.26,5031.00,33.00,0.00,28.00,24.00,24.00,-45.92974472,-23.24732780,617.87,0,0,0,0,0,0,0,0,
16.144392,-0.26,0.07,10.01,0.04,-0.00,0.01,40.21,9.88,-23.19,-0.01,0.16,9.61,-0.03,-0.11,0.01,25.87,-31.73,-11.37,-0.27,1.13,0.19,34.71,953.34,23.77,-5.05,5031.00,33.00,0.00,30.00,24.00,24.00,-45.92974091,-23.24732780,617.92,0,0,0,0,0,0,0,0,
16.178125,-0.32,-0.16,10.03,0.04,0.00,0.01,40.21,9.88,-23.19,0.01,-0.04,9.84,-0.03,-0.11,0.01,26.33,-31.84,-11.37,-0.26,1.13,0.19,34.71,953.34,23.77,0.00,5037.00,33.00,0.00,30.00,20.00,22.00,-45.92974091,-23.24732780,617.92,0,0,0,0,0,0,0,0,
16.210201,-0.20,0.11,9.94,0.04,0.01,0.02,40.21,9.88,-23.19,0.09,0.06,9.76,-0.03,-0.11,0.01,25.75,-32.19,-11.77,-0.26,1.12,0.20,34.71,953.34,23.77,0.00,5037.00,33.00,0.00,28.00,18.00,24.00,-45.92974091,-23.24732780,617.92,0,0,0,0,0,0,0,0,
16.243927,-0.23,-0.09,9.76,0.04,-0.01,0.02,40.21,9.88,-23.19,0.01,0.01,9.51,-0.03,-0.12,0.01,26.04,-32.02,-11.77,-0.25,1.13,0.21,34.71,953.34,23.77,-5.05,5037.00,33.00,0.00,28.00,18.00,22.00,-45.92974091,-23.24732780,617.92,0,0,0,0,0,0,0,0,
16.277809,-0.05,-0.04,9.89,0.04,0.00,0.02,40.21,9.88,-23.19,0.19,-0.04,9.63,-0.03,-0.11,0.01,25.87,-31.61,-11.89,-0.26,1.12,0.22,34.71,953.34,23.77,-5.05,5034.00,33.00,0.00,28.00,22.00,24.00,-45.92974091,-23.24732780,617.92,0,0,0,0,0,0,0,0,
16.310873,-0.10,0.05,9.98,0.04,0.01,0.02,40.21,9.88,-23.19,0.02,-0.01,9.72,-0.03,-0.10,0.02,26.16,-31.61,-11.25,-0.25,1.09,0.23,34.71,953.34,23.77,-5.05,5031.00,33.00,0.00,30.00,20.00,22.00,-45.92974091,-23.24732780,617.92,0,0,0,0,0,0,0,0,
16.344467,-0.27,-0.11,10.18,0.04,0.00,0.01,40.21,9.88,-23.19,-0.01,-0.11,9.71,-0.03,-0.12,0.01,26.68,-32.07,-11.37,-0.26,1.11,0.24,34.71,953.34,23.77,0.00,5031.00,33.00,0.00,28.00,24.00,24.00,-45.92974091,-23.24732590,617.93,0,0,0,0,0,0,0,0,
16.378235,-0.16,-0.14,9.88,0.04,0.00,0.01,40.21,9.88,-23.19,0.05,-0.06,9.70,-0.03,-0.10,0.00,26.33,-31.96,-11.37,-0.28,1.11,0.24,34.71,953.34,23.77,0.00,5034.00,33.00,0.00,28.00,20.00,24.00,-45.92974091,-23.24732590,617.93,0,0,0,0,0,0,0,0,
16.412022,-0.20,-0.10,10.12,0.04,0.00,0.01,40.21,9.88,-23.19,0.05,-0.04,9.73,-0.02,-0.11,0.01,25.98,-31.61,-11.95,-0.29,1.11,0.24,34.71,953.34,23.77,-5.05,5037.00,33.00,0.00,26.00,20.00,24.00,-45.92974091,-23.24732590,617.93,0,0,0,0,0,0,0,0,
16.445944,-0.39,-0.28,9.86,0.04,0.02,0.01,40.21,9.88,-23.19,-0.19,-0.25,9.62,-0.02,-0.10,0.00,26.10,-31.55,-10.73,-0.32,1.12,0.24,34.71,953.34,23.77,-5.05,5040.00,33.00,0.00,26.00,16.00,22.00,-45.92974091,-23.24732590,617.93,0,0,0,0,0,0,0,0,
16.477692,-0.17,-0.01,10.11,0.04,-0.00,0.01,40.21,9.88,-23.19,-0.04,-0.01,9.77,-0.02,-0.13,0.01,26.16,-32.25,-11.25,-0.34,1.15,0.23,34.71,953.34,23.77,0.00,5043.00,33.00,0.00,26.00,18.00,22.00,-45.92974091,-23.24732590,617.93,0,0,0,0,0,0,0,0,
16.511372,-0.31,-0.11,9.99,0.04,0.01,0.02,40.21,9.88,-23.19,-0.04,-0.08,9.65,-0.03,-0.10,0.01,25.69,-31.84,-11.95,-0.35,1.14,0.24,34.71,953.34,23.77,-5.05,5049.00,33.00,0.00,28.00,16.00,24.00,-45.92974091,-23.24732590,617.93,0,0,0,0,0,0,0,0,
16.546032,-0.32,-0.09,9.84,0.04,-0.01,0.02,40.21,9.88,-23.19,-0.07,-0.04,9.63,-0.02,-0.12,0.01,25.81,-32.02,-11.31,-0.38,1.17,0.25,34.71,953.34,23.77,-5.05,5049.00,33.00,0.00,28.00,16.00,24.00,-45.92974091,-23.24732590,617.93,0,0,0,0,0,0,0,0,
16.579809,-0.02,-0.04,10.02,0.04,-0.00,0.01,40.21,9.88,-23.19,0.19,0.02,9.65,-0.03,-0.11,0.00,25.69,-31.44,-10.96,-0.38,1.17,0.26,34.71,953.34,23.77,0.00,5049.00,44.00,0.00,28.00,18.00,24.00,-45.92974091,-23.24732590,617.93,0,0,0,0,0,0,0,0,
16.612413,0.00,-0.08,9.83,0.04,0.01,0.02,40.21,9.88,-23.19,0.14,-0.06,9.73,-0.03,-0.09,0.01,25.64,-31.61,-10.90,-0.37,1.13,0.26,34.71,953.34,23.77,0.00,5037.00,33.00,0.00,26.00,22.00,20.00,-45.92974091,-23.24732590,617.93,0,0,0,0,0,0,0,0,
16.646299,-0.33,0.08,10.03,0.04,0.00,0.01,40.21,9.88,-23.19,-0.05,0.05,9.63,-0.02,-0.11,0.00,25.46,-31.78,-11.25,-0.37,1.15,0.27,34.71,953.34,23.77,0.00,5034.00,33.00,0.00,28.00,24.00,20.00,-45.92974091,-23.24732590,617.93,0,0,0,0,0,0,0,0,
16.679878,-0.05,0.03,9.88,0.04,-0.01,-0.00,40.21,9.88,-23.19,0.21,0.04,9.69,-0.03,-0.12,-0.01,25.87,-31.90,-11.66,-0.36,1.15,0.25,34.71,953.34,23.77,-9.26,5034.00,33.00,0.00,28.00,24.00,22.00,-45.92974091,-23.24732590,617.93,0,0,0,0,0,0,0,0,
16.713747,-0.15,0.03,10.10,0.04,0.01,0.02,40.21,9.88,-23.19,0.07,0.03,9.73,-0.03,-0.11,0.01,25.40,-31.61,-12.01,-0.35,1.13,0.24,34.71,953.34,23.77,-9.26,5043.00,33.00,0.00,28.00,22.00,24.00,-45.92974091,-23.24732590,617.93,0,0,0,0,0,0,0,0,
16.745407,-0.45,-0.10,9.93,0.04,0.00,0.01,40.21,9.88,-23.19,-0.17,-0.01,9.78,-0.03,-0.09,0.01,26.04,-31.44,-11.95,-0.34,1.17,0.25,34.71,953.34,23.77,-5.05,5046.00,33.00,0.00,26.00,20.00,24.00,-45.92974091,-23.24732590,617.93,0,0,0,0,0,0,0,0,
16.779209,-0.21,-0.08,9.96,0.04,-0.01,0.01,40.21,9.88,-23.19,0.01,-0.09,9.63,-0.03,-0.12,0.01,25.64,-31.73,-12.01,-0.34,1.18,0.24,34.71,953.34,23.77,-5.05,5046.00,33.00,0.00,26.00,22.00,24.00,-45.92974091,-23.24732590,617.93,0,0,0,0,0,0,0,0,
16.813093,-0.10,-0.10,10.02,0.04,0.01,0.02,40.21,9.88,-23.19,0.04,-0.11,9.69,-0.03,-0.11,0.01,25.69,-32.31,-12.41,-0.34,1.16,0.24,34.71,953.34,23.77,-5.05,5043.00,33.00,0.00,24.00,22.00,24.00,-45.92974091,-23.24732780,617.88,0,0,0,0,0,0,0,0,
16.847248,-0.43,-0.07,10.01,0.04,0.01,0.01,40.21,9.88,-23.19,-0.10,-0.07,9.76,-0.03,-0.10,0.01,25.87,-32.13,-11.25,-0.34,1.19,0.26,34.71,953.34,23.77,-5.05,5043.00,33.00,0.00,26.00,20.00,24.00,-45.92974091,-23.24732780,617.88,0,0,0,0,0,0,0,0,
16.881073,-0.14,-0.18,10.17,0.04,-0.02,0.00,40.21,9.88,-23.19,0.03,-0.18,9.81,-0.03,-0.12,0.00,25.75,-31.55,-11.66,-0.34,1.19,0.25,34.71,953.34,23.77,0.00,5043.00,33.00,0.00,26.00,20.00,24.00,-45.92974091,-23.24732780,617.88,0,0,0,0,0,0,0,0,
16.912693,-0.15,-0.05,9.97,0.04,-0.00,0.02,40.21,9.88,-23.19,0.03,-0.06,9.68,-0.03,-0.13,0.01,25.52,-31.84,-11.25,-0.34,1.16,0.25,34.71,953.34,23.77,-5.05,5043.00,33.00,0.00,28.00,20.00,26.00,-45.92974091,-23.24732780,617.88,0,0,0,0,0,0,0,0,
16.946589,-0.38,-0.14,9.96,0.04,0.01,0.01,40.21,9.88,-23.19,-0.08,-0.04,9.65,-0.03,-0.11,0.00,25.93,-31.96,-11.72,-0.34,1.16,0.25,34.71,953.34,23.77,-5.05,5043.00,33.00,0.00,26.00,22.00,24.00,-45.92974091,-23.24732780,617.88,0,0,0,0,0,0,0,0,
16.980278,-0.18,-0.11,10.01,0.04,-0.00,0.01,40.21,9.88,-23.19,0.01,-0.15,9.72,-0.03,-0.11,0.00,26.33,-32.13,-11.95,-0.35,1.17,0.24,34.71,953.34,23.77,-5.05,5040.00,33.00,0.00,24.00,20.00,24.00,-45.92974091,-23.24732780,617.88,0,0,0,0,0,0,0,
